TreeId,MAP,Site,IdGenotype,sum_n_bunch_mes,cum_n_bunch_mes,Date
PR_G5-1_1_GE02_14_19,46,PR,GE02,5,10,2014-03-31
PR_G5-1_1_GE02_14_19,47,PR,GE02,1,9,2014-04-18
PR_G5-1_1_GE02_14_19,48,PR,GE02,3,13,2014-05-26
PR_G5-1_1_GE02_14_19,49,PR,GE02,3,16,2014-06-13
PR_G5-1_1_GE02_14_19,50,PR,GE02,2,18,2014-07-21
PR_G5-1_1_GE02_14_19,51,PR,GE02,3,21,2014-08-27
PR_G5-1_1_GE02_14_19,52,PR,GE02,1,22,2014-09-05
PR_G5-1_1_GE02_14_19,57,PR,GE02,2,25,2015-02-11
PR_G5-1_1_GE02_14_19,58,PR,GE02,7,31,2015-03-30
PR_G5-1_1_GE02_14_19,59,PR,GE02,2,33,2015-04-27
PR_G5-1_1_GE02_14_19,60,PR,GE02,3,36,2015-05-25
PR_G5-1_1_GE02_14_19,61,PR,GE02,2,38,2015-06-22
PR_G5-1_1_GE02_14_19,62,PR,GE02,1,39,2015-07-01
PR_G5-1_1_GE02_14_19,63,PR,GE02,2,41,2015-08-26
PR_G5-1_1_GE02_14_19,64,PR,GE02,1,42,2015-09-04
PR_G5-1_1_GE02_14_19,65,PR,GE02,1,43,2015-10-02
PR_G5-1_1_GE02_14_19,70,PR,GE02,4,47,2016-03-28
PR_G5-1_1_GE02_14_19,71,PR,GE02,5,52,2016-04-25
PR_G5-1_1_GE02_14_19,73,PR,GE02,4,56,2016-06-29
PR_G5-1_1_GE02_14_19,74,PR,GE02,2,58,2016-07-18
PR_G5-1_1_GE02_14_19,75,PR,GE02,2,60,2016-08-24
PR_G5-1_1_GE02_14_19,76,PR,GE02,2,62,2016-09-30
PR_G5-1_1_GE02_14_19,77,PR,GE02,1,63,2016-10-10
PR_G5-1_1_GE02_14_19,85,PR,GE02,3,66,2017-06-28
PR_G5-1_1_GE02_14_19,86,PR,GE02,2,68,2017-07-26
PR_G5-1_1_GE02_14_19,87,PR,GE02,1,69,2017-08-23
PR_G5-1_1_GE02_14_19,88,PR,GE02,2,71,2017-09-20
PR_G5-1_1_GE02_14_19,89,PR,GE02,3,74,2017-10-27
PR_G5-1_1_GE02_14_19,90,PR,GE02,2,76,2017-11-24
PR_G5-1_1_GE02_14_19,92,PR,GE02,2,78,2018-01-29
PR_G5-1_1_GE02_14_19,98,PR,GE02,1,79,2018-07-25
PR_G5-1_1_GE02_14_19,100,PR,GE02,4,84,2018-09-28
PR_G5-1_1_GE02_14_19,101,PR,GE02,3,86,2018-10-08
PR_G5-1_1_GE02_14_19,102,PR,GE02,3,89,2018-11-14
PR_G5-1_1_GE02_14_19,103,PR,GE02,1,90,2018-12-21
PR_G5-1_1_GE02_14_19,104,PR,GE02,2,92,2019-01-28
PR_G5-1_1_GE02_14_19,105,PR,GE02,1,93,2019-02-25
PR_G5-1_1_GE02_14_19,114,PR,GE02,3,98,2019-11-13
PR_G5-1_1_GE02_14_19,113,PR,GE02,2,96,2019-10-07
PR_G5-1_1_GE02_14_19,115,PR,GE02,1,99,2019-12-02
PR_G5-1_1_GE02_14_19,116,PR,GE02,1,100,2020-01-27
PR_G5-1_1_GE02_14_19,117,PR,GE02,1,101,2020-02-05
PR_G5-1_1_GE02_14_19,119,PR,GE02,1,102,2020-04-01
PR_G5-1_1_GE02_14_19,125,PR,GE02,1,103,2020-10-05
PR_G5-1_1_GE02_14_19,129,PR,GE02,1,104,2021-02-08
PR_G5-1_1_GE02_14_19,130,PR,GE02,1,105,2021-03-26
PR_G5-1_1_GE02_14_19,131,PR,GE02,1,106,2021-04-07
PR_G5-1_1_GE02_14_19,132,PR,GE02,3,110,2021-05-24
PR_G5-1_1_GE02_14_19,133,PR,GE02,2,111,2021-06-04
PR_G5-1_1_GE02_14_19,134,PR,GE02,1,112,2021-07-23
PR_G5-1_1_GE02_14_19,144,PR,GE02,2,114,2022-05-25
PR_G5-1_1_GE02_14_19,145,PR,GE02,3,117,2022-06-29
PR_G5-1_1_GE02_14_19,146,PR,GE02,1,118,2022-07-22
PR_G5-1_1_GE02_14_19,147,PR,GE02,2,120,2022-08-15
PR_G5-1_1_GE02_14_19,148,PR,GE02,2,122,2022-09-30
PR_G5-1_1_GE02_14_19,158,PR,GE02,2,125,2023-07-25
PR_G5-1_1_GE02_14_19,159,PR,GE02,4,128,2023-08-29
PR_G5-1_1_GE02_14_19,161,PR,GE02,1,129,2023-10-03
PR_G5-1_1_GE02_14_19,164,PR,GE02,3,132,2024-01-27
PR_G5-1_1_GE02_14_19,165,PR,GE02,1,133,2024-02-20
PR_G5-1_1_GE02_14_19,167,PR,GE02,0,133,2024-04-08
PR_G5-1_1_GE02_14_20,34,PR,GE02,0,0,2013-03-29
PR_G5-1_1_GE02_14_20,35,PR,GE02,0,0,2013-04-10
PR_G5-1_1_GE02_14_20,39,PR,GE02,0,0,2013-08-30
PR_G5-1_1_GE02_14_20,40,PR,GE02,0,0,2013-09-30
PR_G5-1_1_GE02_14_20,41,PR,GE02,0,0,2013-10-21
PR_G5-1_1_GE02_14_20,42,PR,GE02,0,0,2013-11-18
PR_G5-1_1_GE02_14_20,43,PR,GE02,0,0,2013-12-17
PR_G5-1_1_GE02_14_20,44,PR,GE02,0,0,2014-01-24
PR_G5-1_1_GE02_14_20,45,PR,GE02,2,2,2014-02-13
PR_G5-1_1_GE02_14_20,46,PR,GE02,6,8,2014-03-31
PR_G5-1_1_GE02_14_20,47,PR,GE02,1,9,2014-04-18
PR_G5-1_1_GE02_14_20,48,PR,GE02,2,11,2014-05-26
PR_G5-1_1_GE02_14_20,49,PR,GE02,3,14,2014-06-23
PR_G5-1_1_GE02_14_20,50,PR,GE02,3,17,2014-07-30
PR_G5-1_1_GE02_14_20,51,PR,GE02,4,21,2014-08-27
PR_G5-1_1_GE02_14_20,53,PR,GE02,3,24,2014-10-13
PR_G5-1_1_GE02_14_20,54,PR,GE02,3,27,2014-11-28
PR_G5-1_1_GE02_14_20,56,PR,GE02,3,30,2015-01-14
PR_G5-1_1_GE02_14_20,57,PR,GE02,5,35,2015-02-20
PR_G5-1_1_GE02_14_20,58,PR,GE02,3,38,2015-03-30
PR_G5-1_1_GE02_14_20,59,PR,GE02,2,40,2015-04-27
PR_G5-1_1_GE02_14_20,60,PR,GE02,3,43,2015-05-25
PR_G5-1_1_GE02_14_20,61,PR,GE02,2,45,2015-06-22
PR_G5-1_1_GE02_14_20,62,PR,GE02,3,48,2015-07-20
PR_G5-1_1_GE02_14_20,63,PR,GE02,2,50,2015-08-26
PR_G5-1_1_GE02_14_20,64,PR,GE02,1,51,2015-09-14
PR_G5-1_1_GE02_14_20,69,PR,GE02,5,57,2016-02-29
PR_G5-1_1_GE02_14_20,70,PR,GE02,4,60,2016-03-18
PR_G5-1_1_GE02_14_20,71,PR,GE02,2,62,2016-04-15
PR_G5-1_1_GE02_14_20,72,PR,GE02,3,65,2016-05-23
PR_G5-1_1_GE02_14_20,73,PR,GE02,4,69,2016-06-29
PR_G5-1_1_GE02_14_20,74,PR,GE02,2,71,2016-07-27
PR_G5-1_1_GE02_14_20,75,PR,GE02,2,73,2016-08-24
PR_G5-1_1_GE02_14_20,76,PR,GE02,1,74,2016-09-12
PR_G5-1_1_GE02_14_20,84,PR,GE02,3,77,2017-05-22
PR_G5-1_1_GE02_14_20,85,PR,GE02,2,79,2017-06-19
PR_G5-1_1_GE02_14_20,86,PR,GE02,1,80,2017-07-26
PR_G5-1_1_GE02_14_20,87,PR,GE02,2,82,2017-08-23
PR_G5-1_1_GE02_14_20,88,PR,GE02,3,85,2017-09-29
PR_G5-1_1_GE02_14_20,89,PR,GE02,2,87,2017-10-18
PR_G5-1_1_GE02_14_20,90,PR,GE02,1,88,2017-11-15
PR_G5-1_1_GE02_14_20,99,PR,GE02,5,96,2018-08-22
PR_G5-1_1_GE02_14_20,97,PR,GE02,2,91,2018-06-27
PR_G5-1_1_GE02_14_20,98,PR,GE02,1,92,2018-07-06
PR_G5-1_1_GE02_14_20,100,PR,GE02,3,99,2018-09-28
PR_G5-1_1_GE02_14_20,101,PR,GE02,3,102,2018-10-26
PR_G5-1_1_GE02_14_20,102,PR,GE02,1,103,2018-11-14
PR_G5-1_1_GE02_14_20,103,PR,GE02,3,106,2018-12-31
PR_G5-1_1_GE02_14_20,112,PR,GE02,1,107,2019-09-09
PR_G5-1_1_GE02_14_20,113,PR,GE02,1,108,2019-10-07
PR_G5-1_1_GE02_14_20,114,PR,GE02,2,110,2019-11-13
PR_G5-1_1_GE02_14_20,115,PR,GE02,1,111,2019-12-02
PR_G5-1_1_GE02_14_20,116,PR,GE02,1,112,2020-01-27
PR_G5-1_1_GE02_14_20,117,PR,GE02,2,114,2020-02-05
PR_G5-1_1_GE02_14_20,118,PR,GE02,2,116,2020-03-13
PR_G5-1_1_GE02_14_20,119,PR,GE02,2,118,2020-04-29
PR_G5-1_1_GE02_14_20,120,PR,GE02,1,119,2020-05-27
PR_G5-1_1_GE02_14_20,121,PR,GE02,3,122,2020-06-24
PR_G5-1_1_GE02_14_20,130,PR,GE02,1,123,2021-03-03
PR_G5-1_1_GE02_14_20,131,PR,GE02,2,125,2021-04-30
PR_G5-1_1_GE02_14_20,132,PR,GE02,2,127,2021-05-12
PR_G5-1_1_GE02_14_20,133,PR,GE02,2,129,2021-06-04
PR_G5-1_1_GE02_14_20,135,PR,GE02,2,131,2021-08-27
PR_G5-1_1_GE02_14_20,136,PR,GE02,2,133,2021-09-20
PR_G5-1_1_GE02_14_20,137,PR,GE02,2,135,2021-10-13
PR_G5-1_1_GE02_14_20,138,PR,GE02,2,137,2021-11-17
PR_G5-1_1_GE02_14_20,139,PR,GE02,1,138,2021-12-10
PR_G5-1_1_GE02_14_20,140,PR,GE02,1,139,2022-01-03
PR_G5-1_1_GE02_14_20,144,PR,GE02,2,141,2022-05-13
PR_G5-1_1_GE02_14_20,149,PR,GE02,2,144,2022-10-12
PR_G5-1_1_GE02_14_20,148,PR,GE02,1,143,2022-09-07
PR_G5-1_1_GE02_14_20,152,PR,GE02,2,146,2023-01-16
PR_G5-1_1_GE02_14_20,154,PR,GE02,4,150,2023-03-29
PR_G5-1_1_GE02_14_20,155,PR,GE02,1,151,2023-04-21
PR_G5-1_1_GE02_14_20,156,PR,GE02,3,154,2023-05-15
PR_G5-1_1_GE02_14_20,157,PR,GE02,2,156,2023-06-30
PR_G5-1_1_GE02_14_20,158,PR,GE02,1,157,2023-07-13
PR_G5-1_1_GE02_14_20,159,PR,GE02,1,158,2023-08-05
PR_G5-1_1_GE02_14_20,160,PR,GE02,1,159,2023-09-09
PR_G5-1_1_GE02_14_20,168,PR,GE02,2,161,2024-05-01
PR_G5-1_1_GE02_14_20,167,PR,GE02,2,163,2024-04-18
PR_G5-1_1_GE02_14_21,34,PR,GE02,0,0,2013-03-29
PR_G5-1_1_GE02_14_21,35,PR,GE02,0,0,2013-04-30
PR_G5-1_1_GE02_14_21,36,PR,GE02,0,0,2013-05-20
PR_G5-1_1_GE02_14_21,43,PR,GE02,0,0,2013-12-17
PR_G5-1_1_GE02_14_21,44,PR,GE02,0,0,2014-01-14
PR_G5-1_1_GE02_14_21,45,PR,GE02,4,4,2014-02-22
PR_G5-1_1_GE02_14_21,46,PR,GE02,2,6,2014-03-03
PR_G5-1_1_GE02_14_21,47,PR,GE02,4,10,2014-04-28
PR_G5-1_1_GE02_14_21,48,PR,GE02,2,12,2014-05-26
PR_G5-1_1_GE02_14_21,49,PR,GE02,3,15,2014-06-23
PR_G5-1_1_GE02_14_21,50,PR,GE02,3,18,2014-07-30
PR_G5-1_1_GE02_14_21,51,PR,GE02,2,20,2014-08-27
PR_G5-1_1_GE02_14_21,52,PR,GE02,2,22,2014-09-24
PR_G5-1_1_GE02_14_21,53,PR,GE02,3,25,2014-10-31
PR_G5-1_1_GE02_14_21,54,PR,GE02,1,26,2014-11-28
PR_G5-1_1_GE02_14_21,55,PR,GE02,1,27,2014-12-16
PR_G5-1_1_GE02_14_21,59,PR,GE02,3,30,2015-04-27
PR_G5-1_1_GE02_14_21,60,PR,GE02,3,33,2015-05-15
PR_G5-1_1_GE02_14_21,61,PR,GE02,3,36,2015-06-22
PR_G5-1_1_GE02_14_21,62,PR,GE02,5,41,2015-07-20
PR_G5-1_1_GE02_14_21,63,PR,GE02,3,44,2015-08-17
PR_G5-1_1_GE02_14_21,64,PR,GE02,2,46,2015-09-04
PR_G5-1_1_GE02_14_21,65,PR,GE02,3,49,2015-10-30
PR_G5-1_1_GE02_14_21,66,PR,GE02,2,51,2015-11-27
PR_G5-1_1_GE02_14_21,67,PR,GE02,2,53,2015-12-26
PR_G5-1_1_GE02_14_21,68,PR,GE02,1,54,2016-01-22
PR_G5-1_1_GE02_14_21,74,PR,GE02,5,59,2016-07-27
PR_G5-1_1_GE02_14_21,75,PR,GE02,2,61,2016-08-24
PR_G5-1_1_GE02_14_21,76,PR,GE02,4,65,2016-09-21
PR_G5-1_1_GE02_14_21,77,PR,GE02,3,68,2016-10-28
PR_G5-1_1_GE02_14_21,78,PR,GE02,1,69,2016-11-16
PR_G5-1_1_GE02_14_21,79,PR,GE02,2,71,2016-12-14
PR_G5-1_1_GE02_14_21,80,PR,GE02,3,74,2017-01-30
PR_G5-1_1_GE02_14_21,81,PR,GE02,1,75,2017-02-27
PR_G5-1_1_GE02_14_21,82,PR,GE02,2,77,2017-03-27
PR_G5-1_1_GE02_14_21,88,PR,GE02,6,83,2017-09-20
PR_G5-1_1_GE02_14_21,89,PR,GE02,3,86,2017-10-18
PR_G5-1_1_GE02_14_21,90,PR,GE02,3,89,2017-11-24
PR_G5-1_1_GE02_14_21,91,PR,GE02,1,90,2017-12-13
PR_G5-1_1_GE02_14_21,92,PR,GE02,4,94,2018-01-29
PR_G5-1_1_GE02_14_21,93,PR,GE02,2,96,2018-02-26
PR_G5-1_1_GE02_14_21,101,PR,GE02,5,101,2018-10-26
PR_G5-1_1_GE02_14_21,102,PR,GE02,4,105,2018-11-14
PR_G5-1_1_GE02_14_21,103,PR,GE02,3,108,2018-12-31
PR_G5-1_1_GE02_14_21,105,PR,GE02,2,110,2019-02-25
PR_G5-1_1_GE02_14_21,115,PR,GE02,2,112,2019-12-11
PR_G5-1_1_GE02_14_21,114,PR,GE02,1,113,2019-11-13
PR_G5-1_1_GE02_14_21,117,PR,GE02,1,114,2020-02-14
PR_G5-1_1_GE02_14_21,118,PR,GE02,2,116,2020-03-13
PR_G5-1_1_GE02_14_21,120,PR,GE02,1,117,2020-05-27
PR_G5-1_1_GE02_14_21,121,PR,GE02,2,119,2020-06-15
PR_G5-1_1_GE02_14_21,122,PR,GE02,2,121,2020-07-25
PR_G5-1_1_GE02_14_21,124,PR,GE02,2,123,2020-09-23
PR_G5-1_1_GE02_14_21,125,PR,GE02,1,124,2020-10-05
PR_G5-1_1_GE02_14_21,126,PR,GE02,1,125,2020-11-03
PR_G5-1_1_GE02_14_21,133,PR,GE02,4,132,2021-06-28
PR_G5-1_1_GE02_14_21,132,PR,GE02,3,129,2021-05-24
PR_G5-1_1_GE02_14_21,134,PR,GE02,2,134,2021-07-23
PR_G5-1_1_GE02_14_21,135,PR,GE02,2,136,2021-08-27
PR_G5-1_1_GE02_14_21,136,PR,GE02,1,137,2021-09-08
PR_G5-1_1_GE02_14_21,137,PR,GE02,1,138,2021-10-13
PR_G5-1_1_GE02_14_21,138,PR,GE02,2,140,2021-11-17
PR_G5-1_1_GE02_14_21,139,PR,GE02,1,141,2021-12-10
PR_G5-1_1_GE02_14_21,140,PR,GE02,1,142,2022-01-17
PR_G5-1_1_GE02_14_21,146,PR,GE02,3,145,2022-07-22
PR_G5-1_1_GE02_14_21,147,PR,GE02,1,146,2022-08-03
PR_G5-1_1_GE02_14_21,149,PR,GE02,1,147,2022-10-24
PR_G5-1_1_GE02_14_21,150,PR,GE02,1,148,2022-11-04
PR_G5-1_1_GE02_14_21,161,PR,GE02,1,149,2023-10-26
PR_G5-1_1_GE02_14_21,162,PR,GE02,2,151,2023-11-25
PR_G5-1_1_GE02_14_21,166,PR,GE02,0,151,2024-03-26
PR_G5-1_1_GE02_14_21,167,PR,GE02,2,153,2024-04-13
PR_G5-1_1_GE02_14_21,168,PR,GE02,2,155,2024-05-14
PR_G5-1_1_GE16_14_24,34,PR,GE16,0,0,2013-03-29
PR_G5-1_1_GE16_14_24,35,PR,GE16,0,0,2013-04-19
PR_G5-1_1_GE16_14_24,36,PR,GE16,0,0,2013-05-20
PR_G5-1_1_GE16_14_24,41,PR,GE16,0,0,2013-10-09
PR_G5-1_1_GE16_14_24,40,PR,GE16,0,0,2013-09-30
PR_G5-1_1_GE16_14_24,42,PR,GE16,0,0,2013-11-26
PR_G5-1_1_GE16_14_24,44,PR,GE16,0,0,2014-01-24
PR_G5-1_1_GE16_14_24,43,PR,GE16,0,0,2013-12-17
PR_G5-1_1_GE16_14_24,45,PR,GE16,5,5,2014-02-22
PR_G5-1_1_GE16_14_24,46,PR,GE16,4,9,2014-03-31
PR_G5-1_1_GE16_14_24,47,PR,GE16,2,11,2014-04-18
PR_G5-1_1_GE16_14_24,48,PR,GE16,3,14,2014-05-26
PR_G5-1_1_GE16_14_24,49,PR,GE16,3,17,2014-06-23
PR_G5-1_1_GE16_14_24,50,PR,GE16,3,20,2014-07-30
PR_G5-1_1_GE16_14_24,51,PR,GE16,2,22,2014-08-27
PR_G5-1_1_GE16_14_24,52,PR,GE16,2,24,2014-09-24
PR_G5-1_1_GE16_14_24,53,PR,GE16,1,25,2014-10-13
PR_G5-1_1_GE16_14_24,54,PR,GE16,1,26,2014-11-10
PR_G5-1_1_GE16_14_24,58,PR,GE16,7,34,2015-03-20
PR_G5-1_1_GE16_14_24,57,PR,GE16,1,28,2015-02-11
PR_G5-1_1_GE16_14_24,61,PR,GE16,2,36,2015-06-22
PR_G5-1_1_GE16_14_24,62,PR,GE16,5,41,2015-07-29
PR_G5-1_1_GE16_14_24,63,PR,GE16,2,43,2015-08-17
PR_G5-1_1_GE16_14_24,64,PR,GE16,3,46,2015-09-23
PR_G5-1_1_GE16_14_24,65,PR,GE16,1,47,2015-10-12
PR_G5-1_1_GE16_14_24,68,PR,GE16,1,48,2016-01-22
PR_G5-1_1_GE16_14_24,69,PR,GE16,3,51,2016-02-29
PR_G5-1_1_GE16_14_24,70,PR,GE16,3,54,2016-03-18
PR_G5-1_1_GE16_14_24,71,PR,GE16,1,55,2016-04-06
PR_G5-1_1_GE16_14_24,73,PR,GE16,3,58,2016-06-29
PR_G5-1_1_GE16_14_24,74,PR,GE16,2,60,2016-07-27
PR_G5-1_1_GE16_14_24,75,PR,GE16,2,62,2016-08-15
PR_G5-1_1_GE16_14_24,76,PR,GE16,2,64,2016-09-30
PR_G5-1_1_GE16_14_24,77,PR,GE16,1,65,2016-10-10
PR_G5-1_1_GE16_14_24,80,PR,GE16,2,67,2017-01-30
PR_G5-1_1_GE16_14_24,81,PR,GE16,1,68,2017-02-08
PR_G5-1_1_GE16_14_24,82,PR,GE16,4,72,2017-03-27
PR_G5-1_1_GE16_14_24,86,PR,GE16,2,74,2017-07-26
PR_G5-1_1_GE16_14_24,87,PR,GE16,2,76,2017-08-23
PR_G5-1_1_GE16_14_24,88,PR,GE16,1,77,2017-09-11
PR_G5-1_1_GE16_14_24,89,PR,GE16,1,78,2017-10-09
PR_G5-1_1_GE16_14_24,92,PR,GE16,7,85,2018-01-29
PR_G5-1_1_GE16_14_24,93,PR,GE16,3,88,2018-02-26
PR_G5-1_1_GE16_14_24,94,PR,GE16,1,89,2018-03-16
PR_G5-1_1_GE16_14_24,95,PR,GE16,1,90,2018-04-04
PR_G5-1_1_GE16_14_24,104,PR,GE16,4,96,2019-01-28
PR_G5-1_1_GE16_14_24,105,PR,GE16,3,97,2019-02-06
PR_G5-1_1_GE16_14_24,111,PR,GE16,2,99,2019-08-21
PR_G5-1_1_GE16_14_24,114,PR,GE16,1,100,2019-11-22
PR_G5-1_1_GE16_14_24,115,PR,GE16,3,103,2019-12-30
PR_G5-1_1_GE16_14_24,116,PR,GE16,1,104,2020-01-27
PR_G5-1_1_GE16_14_24,118,PR,GE16,1,105,2020-03-04
PR_G5-1_1_GE16_14_24,126,PR,GE16,3,108,2020-11-03
PR_G5-1_1_GE16_14_24,127,PR,GE16,1,109,2020-12-08
PR_G5-1_1_GE16_14_24,128,PR,GE16,3,112,2021-01-27
PR_G5-1_1_GE16_14_24,129,PR,GE16,1,113,2021-02-19
PR_G5-1_1_GE16_14_24,130,PR,GE16,3,116,2021-03-26
PR_G5-1_1_GE16_14_24,140,PR,GE16,2,119,2022-01-17
PR_G5-1_1_GE16_14_24,141,PR,GE16,2,120,2022-02-09
PR_G5-1_1_GE16_14_24,142,PR,GE16,1,121,2022-03-16
PR_G5-1_1_GE16_14_24,152,PR,GE16,4,125,2023-01-27
PR_G5-1_1_GE16_14_24,153,PR,GE16,1,126,2023-02-08
PR_G5-1_1_GE16_14_24,156,PR,GE16,1,127,2023-05-26
PR_G5-1_1_GE16_14_24,157,PR,GE16,1,128,2023-06-30
PR_G5-1_1_GE16_14_24,158,PR,GE16,1,129,2023-07-25
PR_G5-1_1_GE16_14_24,159,PR,GE16,1,130,2023-08-17
PR_G5-1_1_GE16_14_24,162,PR,GE16,1,131,2023-11-25
PR_G5-1_1_GE16_14_24,163,PR,GE16,1,132,2023-12-12
PR_G5-1_1_GE16_14_24,164,PR,GE16,1,133,2024-01-04
PR_G5-1_1_GE16_14_24,165,PR,GE16,1,134,2024-02-02
PR_G5-1_1_GE16_14_24,166,PR,GE16,1,135,2024-03-08
PR_G5-1_1_GE16_14_24,167,PR,GE16,1,136,2024-04-13
PR_G5-1_1_GE16_14_25,35,PR,GE16,0,0,2013-04-13
PR_G5-1_1_GE16_14_25,36,PR,GE16,0,0,2013-05-20
PR_G5-1_1_GE16_14_25,37,PR,GE16,0,0,2013-06-28
PR_G5-1_1_GE16_14_25,38,PR,GE16,0,0,2013-07-31
PR_G5-1_1_GE16_14_25,39,PR,GE16,0,0,2013-08-30
PR_G5-1_1_GE16_14_25,41,PR,GE16,0,0,2013-10-21
PR_G5-1_1_GE16_14_25,42,PR,GE16,0,0,2013-11-07
PR_G5-1_1_GE16_14_25,43,PR,GE16,0,0,2013-12-17
PR_G5-1_1_GE16_14_25,44,PR,GE16,0,0,2014-01-24
PR_G5-1_1_GE16_14_25,45,PR,GE16,2,2,2014-02-13
PR_G5-1_1_GE16_14_25,46,PR,GE16,3,5,2014-03-31
PR_G5-1_1_GE16_14_25,47,PR,GE16,3,8,2014-04-28
PR_G5-1_1_GE16_14_25,48,PR,GE16,2,10,2014-05-07
PR_G5-1_1_GE16_14_25,49,PR,GE16,3,13,2014-06-13
PR_G5-1_1_GE16_14_25,50,PR,GE16,3,16,2014-07-21
PR_G5-1_1_GE16_14_25,51,PR,GE16,2,18,2014-08-27
PR_G5-1_1_GE16_14_25,52,PR,GE16,2,20,2014-09-15
PR_G5-1_1_GE16_14_25,53,PR,GE16,2,22,2014-10-31
PR_G5-1_1_GE16_14_25,54,PR,GE16,1,23,2014-11-10
PR_G5-1_1_GE16_14_25,55,PR,GE16,1,24,2014-12-08
PR_G5-1_1_GE16_14_25,61,PR,GE16,6,32,2015-06-22
PR_G5-1_1_GE16_14_25,60,PR,GE16,2,27,2015-05-15
PR_G5-1_1_GE16_14_25,62,PR,GE16,4,36,2015-07-29
PR_G5-1_1_GE16_14_25,63,PR,GE16,3,39,2015-08-26
PR_G5-1_1_GE16_14_25,64,PR,GE16,1,40,2015-09-04
PR_G5-1_1_GE16_14_25,65,PR,GE16,2,42,2015-10-30
PR_G5-1_1_GE16_14_25,66,PR,GE16,2,44,2015-11-27
PR_G5-1_1_GE16_14_25,67,PR,GE16,2,46,2015-12-16
PR_G5-1_1_GE16_14_25,69,PR,GE16,2,48,2016-02-01
PR_G5-1_1_GE16_14_25,73,PR,GE16,2,51,2016-06-20
PR_G5-1_1_GE16_14_25,74,PR,GE16,4,54,2016-07-27
PR_G5-1_1_GE16_14_25,75,PR,GE16,1,55,2016-08-05
PR_G5-1_1_GE16_14_25,76,PR,GE16,4,59,2016-09-30
PR_G5-1_1_GE16_14_25,77,PR,GE16,1,60,2016-10-10
PR_G5-1_1_GE16_14_25,78,PR,GE16,2,62,2016-11-25
PR_G5-1_1_GE16_14_25,79,PR,GE16,1,63,2016-12-05
PR_G5-1_1_GE16_14_25,80,PR,GE16,2,65,2017-01-03
PR_G5-1_1_GE16_14_25,81,PR,GE16,2,67,2017-02-27
PR_G5-1_1_GE16_14_25,82,PR,GE16,1,68,2017-03-08
PR_G5-1_1_GE16_14_25,87,PR,GE16,1,69,2017-08-23
PR_G5-1_1_GE16_14_25,90,PR,GE16,1,70,2017-11-15
PR_G5-1_1_GE16_14_25,91,PR,GE16,1,71,2017-12-04
PR_G5-1_1_GE16_14_25,92,PR,GE16,1,72,2018-01-19
PR_G5-1_1_GE16_14_25,93,PR,GE16,2,74,2018-02-16
PR_G5-1_1_GE16_14_25,94,PR,GE16,1,75,2018-03-07
PR_G5-1_1_GE16_14_25,98,PR,GE16,1,76,2018-07-16
PR_G5-1_1_GE16_14_25,99,PR,GE16,2,78,2018-08-22
PR_G5-1_1_GE16_14_25,100,PR,GE16,1,79,2018-09-10
PR_G5-1_1_GE16_14_25,101,PR,GE16,1,80,2018-10-08
PR_G5-1_1_GE16_14_25,102,PR,GE16,1,81,2018-11-23
PR_G5-1_1_GE16_14_25,103,PR,GE16,2,83,2018-12-12
PR_G5-1_1_GE16_14_25,104,PR,GE16,1,84,2019-01-18
PR_G5-1_1_GE16_14_25,105,PR,GE16,2,86,2019-02-15
PR_G5-1_1_GE16_14_25,113,PR,GE16,4,90,2019-10-16
PR_G5-1_1_GE16_14_25,114,PR,GE16,3,93,2019-11-22
PR_G5-1_1_GE16_14_25,115,PR,GE16,3,96,2019-12-30
PR_G5-1_1_GE16_14_25,116,PR,GE16,2,98,2020-01-27
PR_G5-1_1_GE16_14_25,117,PR,GE16,1,99,2020-02-14
PR_G5-1_1_GE16_14_25,127,PR,GE16,2,101,2020-12-19
PR_G5-1_1_GE16_14_25,128,PR,GE16,1,102,2021-01-04
PR_G5-1_1_GE16_14_25,131,PR,GE16,1,103,2021-04-19
PR_G5-1_1_GE16_14_25,132,PR,GE16,1,104,2021-05-12
PR_G5-1_1_GE16_14_25,133,PR,GE16,1,105,2021-06-04
PR_G5-1_1_GE16_14_25,135,PR,GE16,2,107,2021-08-16
PR_G5-1_1_GE16_14_25,136,PR,GE16,2,109,2021-09-20
PR_G5-1_1_GE16_14_25,137,PR,GE16,1,110,2021-10-25
PR_G5-1_1_GE16_14_25,138,PR,GE16,2,112,2021-11-29
PR_G5-1_1_GE16_14_25,148,PR,GE16,3,115,2022-09-30
PR_G5-1_1_GE16_14_25,149,PR,GE16,1,116,2022-10-12
PR_G5-1_1_GE16_14_25,150,PR,GE16,3,119,2022-11-16
PR_G5-1_1_GE16_14_25,151,PR,GE16,1,120,2022-12-21
PR_G5-1_1_GE16_14_25,152,PR,GE16,1,121,2023-01-27
PR_G5-1_1_GE16_14_25,161,PR,GE16,2,123,2023-10-26
PR_G5-1_1_GE16_14_25,165,PR,GE16,1,124,2024-02-14
PR_G5-1_1_GE16_14_25,167,PR,GE16,1,125,2024-04-25
PR_G5-1_1_GE16_14_26,34,PR,GE16,0,0,2013-03-29
PR_G5-1_1_GE16_14_26,35,PR,GE16,0,0,2013-04-10
PR_G5-1_1_GE16_14_26,36,PR,GE16,0,0,2013-05-10
PR_G5-1_1_GE16_14_26,40,PR,GE16,0,0,2013-09-19
PR_G5-1_1_GE16_14_26,42,PR,GE16,0,0,2013-11-07
