TreeId,MAP,Site,IdGenotype,sum_of_fruit,Cumulated_n_fruit_mes,Date
PR_G5-1_1_GE09_3_10,130,PR,GE09,3137.0,96439,2021-03-03
PR_G5-1_1_GE09_3_10,131,PR,GE09,2083.0,98522,2021-04-19
PR_G5-1_1_GE09_3_10,132,PR,GE09,2420.0,100942,2021-05-12
PR_G5-1_1_GE09_3_10,143,PR,GE09,538.0,101480,2022-04-08
PR_G5-1_1_GE09_3_10,147,PR,GE09,2127.0,103607,2022-08-15
PR_G5-1_1_GE09_3_10,148,PR,GE09,1877.0,105484,2022-09-19
PR_G5-1_1_GE09_3_10,149,PR,GE09,1994.0,107478,2022-10-12
PR_G5-1_1_GE09_3_10,150,PR,GE09,2667.0,110145,2022-11-04
PR_G5-1_1_GE09_3_10,154,PR,GE09,2823.0,112968,2023-03-16
PR_G5-1_1_GE09_3_10,156,PR,GE09,3087.0,116055,2023-05-03
PR_G5-1_1_GE09_3_10,164,PR,GE09,2628.0,118683,2024-01-04
PR_G5-1_1_GE09_3_8,46,PR,GE09,597.0,597,2014-03-31
PR_G5-1_1_GE09_3_8,47,PR,GE09,597.0,1194,2014-04-28
PR_G5-1_1_GE09_3_8,48,PR,GE09,696.0,1890,2014-05-26
PR_G5-1_1_GE09_3_8,50,PR,GE09,706.5,3303,2014-07-30
PR_G5-1_1_GE09_3_8,51,PR,GE09,710.0,4013,2014-08-27
PR_G5-1_1_GE09_3_8,53,PR,GE09,981.0,4994,2014-10-03
PR_G5-1_1_GE09_3_8,54,PR,GE09,757.0,5751,2014-11-10
PR_G5-1_1_GE09_3_8,55,PR,GE09,1043.0,6794,2014-12-08
PR_G5-1_1_GE09_3_8,59,PR,GE09,970.0,8734,2015-04-27
PR_G5-1_1_GE09_3_8,61,PR,GE09,1785.0,10519,2015-06-12
PR_G5-1_1_GE09_3_8,62,PR,GE09,1056.0,12631,2015-07-29
PR_G5-1_1_GE09_3_8,63,PR,GE09,880.0,13511,2015-08-26
PR_G5-1_1_GE09_3_8,65,PR,GE09,999.0,15509,2015-10-30
PR_G5-1_1_GE09_3_8,72,PR,GE09,1094.0,16603,2016-05-04
PR_G5-1_1_GE09_3_8,73,PR,GE09,633.0,17869,2016-06-29
PR_G5-1_1_GE09_3_8,74,PR,GE09,1248.0,19117,2016-07-27
PR_G5-1_1_GE09_3_8,76,PR,GE09,1093.5,21304,2016-09-30
PR_G5-1_1_GE09_3_8,78,PR,GE09,1292.0,22596,2016-11-16
PR_G5-1_1_GE09_3_8,79,PR,GE09,1252.0,23848,2016-12-05
PR_G5-1_1_GE09_3_8,80,PR,GE09,1251.0,25099,2017-01-03
PR_G5-1_1_GE09_3_8,81,PR,GE09,802.5,26704,2017-02-27
PR_G5-1_1_GE09_3_8,88,PR,GE09,1028.5,28761,2017-09-01
PR_G5-1_1_GE09_3_8,90,PR,GE09,1319.0,30080,2017-11-06
PR_G5-1_1_GE09_3_8,91,PR,GE09,1751.0,31831,2017-12-13
PR_G5-1_1_GE09_3_8,92,PR,GE09,1668.0,33499,2018-01-10
PR_G5-1_1_GE09_3_8,93,PR,GE09,1080.0,34579,2018-02-16
PR_G5-1_1_GE09_3_8,95,PR,GE09,1414.0,35993,2018-04-04
PR_G5-1_1_GE09_3_8,102,PR,GE09,1946.0,39885,2018-11-23
PR_G5-1_1_GE09_3_8,104,PR,GE09,1439.0,42763,2019-01-28
PR_G5-1_1_GE09_3_8,105,PR,GE09,1124.0,43887,2019-02-25
PR_G5-1_1_GE09_3_8,107,PR,GE09,1427.0,45314,2019-04-22
PR_G5-1_1_GE09_3_8,108,PR,GE09,1460.0,46774,2019-05-10
PR_G5-1_1_GE09_3_8,116,PR,GE09,2221.0,48995,2020-01-08
PR_G5-1_1_GE09_3_8,120,PR,GE09,1928.0,50923,2020-05-27
PR_G5-1_1_GE09_3_8,122,PR,GE09,2168.0,53091,2020-07-14
PR_G5-1_1_GE09_3_8,123,PR,GE09,2564.0,55655,2020-08-18
PR_G5-1_1_GE09_3_8,124,PR,GE09,2903.0,58558,2020-09-10
PR_G5-1_1_GE09_3_8,125,PR,GE09,2258.0,60816,2020-10-05
PR_G5-1_1_GE09_3_8,128,PR,GE09,2651.5,66119,2021-01-27
PR_G5-1_1_GE09_3_8,136,PR,GE09,2090.0,68209,2021-09-08
PR_G5-1_1_GE09_3_8,140,PR,GE09,2597.0,70806,2022-01-17
PR_G5-1_1_GE09_3_8,141,PR,GE09,1884.0,72690,2022-02-21
PR_G5-1_1_GE09_3_8,147,PR,GE09,2389.0,75079,2022-08-03
PR_G5-1_1_GE09_3_8,152,PR,GE09,2967.0,78046,2023-01-27
PR_G5-1_1_GE09_3_8,154,PR,GE09,2604.0,80650,2023-03-29
PR_G5-1_1_GE09_3_8,158,PR,GE09,1793.0,82443,2023-07-25
PR_G5-1_1_GE09_3_8,159,PR,GE09,2864.0,85307,2023-08-17
PR_G5-1_1_GE09_3_8,161,PR,GE09,2471.0,87778,2023-10-03
PR_G5-1_1_GE09_3_8,164,PR,GE09,2682.0,90460,2024-01-22
PR_G5-1_1_GE09_4_9,47,PR,GE09,712.0,1424,2014-04-28
PR_G5-1_1_GE09_4_9,49,PR,GE09,432.0,1856,2014-06-04
PR_G5-1_1_GE09_4_9,50,PR,GE09,825.0,2681,2014-07-02
PR_G5-1_1_GE09_4_9,51,PR,GE09,1210.0,5101,2014-08-27
PR_G5-1_1_GE09_4_9,53,PR,GE09,1275.0,6376,2014-10-13
PR_G5-1_1_GE09_4_9,54,PR,GE09,1686.0,8062,2014-11-10
PR_G5-1_1_GE09_4_9,55,PR,GE09,810.0,8872,2014-12-08
PR_G5-1_1_GE09_4_9,56,PR,GE09,1218.0,10090,2015-01-05
PR_G5-1_1_GE09_4_9,57,PR,GE09,1737.0,11827,2015-02-02
PR_G5-1_1_GE09_4_9,58,PR,GE09,785.5,13398,2015-03-30
PR_G5-1_1_GE09_4_9,59,PR,GE09,1192.0,14590,2015-04-27
PR_G5-1_1_GE09_4_9,61,PR,GE09,1210.0,15800,2015-06-12
PR_G5-1_1_GE09_4_9,62,PR,GE09,1678.0,17478,2015-07-29
PR_G5-1_1_GE09_4_9,63,PR,GE09,1630.0,19108,2015-08-26
PR_G5-1_1_GE09_4_9,65,PR,GE09,1466.0,20574,2015-10-12
PR_G5-1_1_GE09_4_9,69,PR,GE09,1031.0,21605,2016-02-10
PR_G5-1_1_GE09_4_9,70,PR,GE09,1134.0,23873,2016-03-28
PR_G5-1_1_GE09_4_9,72,PR,GE09,1635.0,25508,2016-05-23
PR_G5-1_1_GE09_4_9,73,PR,GE09,1395.0,26903,2016-06-01
PR_G5-1_1_GE09_4_9,74,PR,GE09,1406.0,28309,2016-07-08
PR_G5-1_1_GE09_4_9,75,PR,GE09,1226.0,29535,2016-08-15
PR_G5-1_1_GE09_4_9,76,PR,GE09,736.0,31007,2016-09-30
PR_G5-1_1_GE09_4_9,82,PR,GE09,972.0,31979,2017-03-08
PR_G5-1_1_GE09_4_9,83,PR,GE09,1741.0,33720,2017-04-05
PR_G5-1_1_GE09_4_9,84,PR,GE09,1649.0,35369,2017-05-12
PR_G5-1_1_GE09_4_9,85,PR,GE09,1566.0,36935,2017-06-09
PR_G5-1_1_GE09_4_9,86,PR,GE09,1286.0,38221,2017-07-07
PR_G5-1_1_GE09_4_9,87,PR,GE09,1327.0,39548,2017-08-14
PR_G5-1_1_GE09_4_9,88,PR,GE09,1565.5,42679,2017-09-29
PR_G5-1_1_GE09_4_9,90,PR,GE09,1171.5,45022,2017-11-24
PR_G5-1_1_GE09_4_9,93,PR,GE09,1959.0,46981,2018-02-26
PR_G5-1_1_GE09_4_9,95,PR,GE09,1980.0,48961,2018-04-13
PR_G5-1_1_GE09_4_9,96,PR,GE09,2420.0,51381,2018-05-11
PR_G5-1_1_GE09_4_9,107,PR,GE09,2000.0,53381,2019-04-03
PR_G5-1_1_GE09_4_9,108,PR,GE09,2001.5,57384,2019-05-29
PR_G5-1_1_GE09_4_9,109,PR,GE09,2381.0,59765,2019-06-26
PR_G5-1_1_GE09_4_9,111,PR,GE09,1594.0,62953,2019-08-30
PR_G5-1_1_GE09_4_9,113,PR,GE09,2141.0,65094,2019-10-07
PR_G5-1_1_GE09_4_9,114,PR,GE09,1951.0,67045,2019-11-04
PR_G5-1_1_GE09_4_9,115,PR,GE09,2914.0,69959,2019-12-02
PR_G5-1_1_GE09_4_9,119,PR,GE09,2846.0,72805,2020-04-29
PR_G5-1_1_GE09_4_9,121,PR,GE09,4068.0,76873,2020-06-24
PR_G5-1_1_GE09_4_9,122,PR,GE09,2542.0,79415,2020-07-14
PR_G5-1_1_GE09_4_9,123,PR,GE09,2160.5,83736,2020-08-29
PR_G5-1_1_GE09_4_9,125,PR,GE09,2401.0,86137,2020-10-05
PR_G5-1_1_GE09_4_9,126,PR,GE09,2656.0,91449,2020-11-26
PR_G5-1_1_GE09_4_9,128,PR,GE09,2529.0,93978,2021-01-15
PR_G5-1_1_GE09_4_9,129,PR,GE09,5098.0,99076,2021-02-08
PR_G5-1_1_GE09_4_9,130,PR,GE09,2507.0,101583,2021-03-15
PR_G5-1_1_GE09_4_9,131,PR,GE09,2489.0,104072,2021-04-19
PR_G5-1_1_GE09_4_9,133,PR,GE09,2372.0,108816,2021-06-28
PR_G5-1_1_GE09_4_9,135,PR,GE09,2456.0,111272,2021-08-27
PR_G5-1_1_GE09_4_9,138,PR,GE09,2828.0,114100,2021-11-17
PR_G5-1_1_GE09_4_9,139,PR,GE09,3198.0,117298,2021-12-10
PR_G5-1_1_GE09_4_9,142,PR,GE09,2811.5,122921,2022-03-28
PR_G5-1_1_GE09_4_9,147,PR,GE09,2583.0,128087,2022-08-26
PR_G5-1_1_GE09_4_9,150,PR,GE09,2878.0,133843,2022-11-28
PR_G5-1_1_GE09_4_9,153,PR,GE09,3254.0,137097,2023-02-20
PR_G5-1_1_GE09_4_9,154,PR,GE09,2711.0,139808,2023-03-29
PR_G5-1_1_GE09_4_9,157,PR,GE09,2840.0,142648,2023-06-07
PR_G5-1_1_GE09_4_9,158,PR,GE09,2580.0,145228,2023-07-13
PR_G5-1_1_GE12_10_4,46,PR,GE12,834.0,834,2014-03-31
PR_G5-1_1_GE12_10_4,47,PR,GE12,647.0,1481,2014-04-28
PR_G5-1_1_GE12_10_4,49,PR,GE12,722.0,2203,2014-06-04
PR_G5-1_1_GE12_10_4,50,PR,GE12,805.0,3008,2014-07-02
PR_G5-1_1_GE12_10_4,51,PR,GE12,1024.0,5056,2014-08-27
PR_G5-1_1_GE12_10_4,58,PR,GE12,1042.0,6098,2015-03-20
PR_G5-1_1_GE12_10_4,59,PR,GE12,1034.0,8166,2015-04-27
PR_G5-1_1_GE12_10_4,61,PR,GE12,988.0,9154,2015-06-12
PR_G5-1_1_GE12_10_4,62,PR,GE12,798.5,10751,2015-07-29
PR_G5-1_1_GE12_10_4,63,PR,GE12,898.0,11649,2015-08-26
PR_G5-1_1_GE12_10_4,65,PR,GE12,850.0,12499,2015-10-02
PR_G5-1_1_GE12_10_4,66,PR,GE12,1384.0,13883,2015-11-09
PR_G5-1_1_GE12_10_4,74,PR,GE12,1404.5,16692,2016-07-27
PR_G5-1_1_GE12_10_4,76,PR,GE12,1248.5,19189,2016-09-30
PR_G5-1_1_GE12_10_4,77,PR,GE12,1267.0,20456,2016-10-28
PR_G5-1_1_GE12_10_4,78,PR,GE12,1319.0,21775,2016-11-25
PR_G5-1_1_GE12_10_4,87,PR,GE12,2870.0,24645,2017-08-04
PR_G5-1_1_GE12_10_4,88,PR,GE12,2062.5,28770,2017-09-29
PR_G5-1_1_GE12_10_4,89,PR,GE12,2016.0,30786,2017-10-27
PR_G5-1_1_GE12_10_4,90,PR,GE12,1924.0,32710,2017-11-24
PR_G5-1_1_GE12_10_4,93,PR,GE12,1535.5,35781,2018-02-26
PR_G5-1_1_GE12_10_4,96,PR,GE12,1843.0,37624,2018-05-30
PR_G5-1_1_GE12_10_4,97,PR,GE12,1782.0,39406,2018-06-27
PR_G5-1_1_GE12_10_4,99,PR,GE12,2419.0,41825,2018-08-31
PR_G5-1_1_GE12_10_4,100,PR,GE12,2054.0,43879,2018-09-28
PR_G5-1_1_GE12_10_4,104,PR,GE12,2119.0,48117,2019-01-28
PR_G5-1_1_GE12_10_4,105,PR,GE12,1507.0,49624,2019-02-25
PR_G5-1_1_GE12_10_4,107,PR,GE12,1829.0,51453,2019-04-03
PR_G5-1_1_GE12_10_4,110,PR,GE12,2130.0,53583,2019-07-15
PR_G5-1_1_GE12_10_4,111,PR,GE12,3240.5,60064,2019-08-30
PR_G5-1_1_GE12_10_4,126,PR,GE12,3343.0,63407,2020-11-03
PR_G5-1_1_GE12_10_4,138,PR,GE12,3167.0,66574,2021-11-05
PR_G5-1_1_GE12_10_4,142,PR,GE12,3230.0,69804,2022-03-28
PR_G5-1_1_GE12_10_4,146,PR,GE12,3429.0,73233,2022-07-11
PR_G5-1_1_GE12_10_4,147,PR,GE12,3730.0,76963,2022-08-03
PR_G5-1_1_GE12_10_4,148,PR,GE12,2568.0,79531,2022-09-19
PR_G5-1_1_GE12_10_4,149,PR,GE12,3120.0,82651,2022-10-12
PR_G5-1_1_GE12_10_4,150,PR,GE12,3621.0,86272,2022-11-28
PR_G5-1_1_GE12_10_4,157,PR,GE12,3044.0,89316,2023-06-19
PR_G5-1_1_GE12_10_4,158,PR,GE12,3106.0,92422,2023-07-13
PR_G5-1_1_GE12_10_4,161,PR,GE12,2313.0,94735,2023-10-03
PR_G5-1_1_GE12_10_4,163,PR,GE12,2740.0,97475,2023-12-12
PR_G5-1_1_GE12_10_5,46,PR,GE12,484.0,484,2014-03-31
PR_G5-1_1_GE12_10_5,47,PR,GE12,615.0,1099,2014-04-28
PR_G5-1_1_GE12_10_5,48,PR,GE12,713.0,1812,2014-05-26
PR_G5-1_1_GE12_10_5,50,PR,GE12,543.0,2355,2014-07-11
PR_G5-1_1_GE12_10_5,52,PR,GE12,598.0,2953,2014-09-15
PR_G5-1_1_GE12_10_5,60,PR,GE12,1066.0,4019,2015-05-06
PR_G5-1_1_GE12_10_5,61,PR,GE12,1460.0,5479,2015-06-03
PR_G5-1_1_GE12_10_5,62,PR,GE12,1010.0,7499,2015-07-29
PR_G5-1_1_GE12_10_5,63,PR,GE12,889.0,8388,2015-08-26
PR_G5-1_1_GE12_10_5,65,PR,GE12,1246.0,9634,2015-10-12
PR_G5-1_1_GE12_10_5,66,PR,GE12,1272.0,10906,2015-11-18
PR_G5-1_1_GE12_10_5,67,PR,GE12,1194.0,12100,2015-12-07
PR_G5-1_1_GE12_10_5,75,PR,GE12,1153.0,13253,2016-08-15
PR_G5-1_1_GE12_10_5,76,PR,GE12,1159.0,14412,2016-09-02
PR_G5-1_1_GE12_10_5,77,PR,GE12,1227.5,16867,2016-10-28
PR_G5-1_1_GE12_10_5,80,PR,GE12,954.5,18776,2017-01-30
PR_G5-1_1_GE12_10_5,89,PR,GE12,1624.5,22025,2017-10-27
PR_G5-1_1_GE12_10_5,90,PR,GE12,1484.0,23509,2017-11-24
PR_G5-1_1_GE12_10_5,98,PR,GE12,1345.0,24854,2018-07-06
PR_G5-1_1_GE12_10_5,105,PR,GE12,1885.0,28624,2019-02-25
PR_G5-1_1_GE12_10_5,108,PR,GE12,2984.0,34592,2019-05-29
PR_G5-1_1_GE12_10_5,109,PR,GE12,3100.0,37692,2019-06-26
PR_G5-1_1_GE12_10_5,111,PR,GE12,2964.0,40656,2019-08-02
PR_G5-1_1_GE12_10_5,112,PR,GE12,2270.0,42926,2019-09-09
PR_G5-1_1_GE12_10_5,113,PR,GE12,1931.0,44857,2019-10-07
PR_G5-1_1_GE12_10_5,148,PR,GE12,3208.0,48065,2022-09-30
PR_G5-1_1_GE12_10_5,154,PR,GE12,3771.5,55608,2023-03-29
PR_G5-1_1_GE12_10_5,157,PR,GE12,3540.0,59148,2023-06-19
PR_G5-1_1_GE12_10_5,159,PR,GE12,3114.0,62262,2023-08-05
PR_G5-1_1_GE12_9_5,46,PR,GE12,624.0,624,2014-03-31
PR_G5-1_1_GE12_9_5,47,PR,GE12,693.0,1317,2014-04-28
PR_G5-1_1_GE12_9_5,48,PR,GE12,564.0,1881,2014-05-26
PR_G5-1_1_GE12_9_5,50,PR,GE12,740.0,2621,2014-07-02
PR_G5-1_1_GE12_9_5,51,PR,GE12,490.0,3111,2014-08-08
PR_G5-1_1_GE12_9_5,58,PR,GE12,838.0,3949,2015-03-30
PR_G5-1_1_GE12_9_5,60,PR,GE12,1360.0,5309,2015-05-06
PR_G5-1_1_GE12_9_5,61,PR,GE12,778.0,6087,2015-06-03
PR_G5-1_1_GE12_9_5,62,PR,GE12,692.0,6779,2015-07-01
PR_G5-1_1_GE12_9_5,64,PR,GE12,1225.0,8004,2015-09-04
PR_G5-1_1_GE12_9_5,65,PR,GE12,1306.0,9310,2015-10-30
PR_G5-1_1_GE12_9_5,66,PR,GE12,1047.0,10357,2015-11-27
PR_G5-1_1_GE12_9_5,71,PR,GE12,1800.0,12157,2016-04-15
PR_G5-1_1_GE12_9_5,72,PR,GE12,1445.0,13602,2016-05-04
PR_G5-1_1_GE12_9_5,73,PR,GE12,1778.5,17159,2016-06-29
PR_G5-1_1_GE12_9_5,75,PR,GE12,1058.0,18217,2016-08-05
PR_G5-1_1_GE12_9_5,76,PR,GE12,1230.0,19447,2016-09-12
PR_G5-1_1_GE12_9_5,77,PR,GE12,912.0,20359,2016-10-10
PR_G5-1_1_GE12_9_5,78,PR,GE12,1105.5,22570,2016-11-25
PR_G5-1_1_GE12_9_5,87,PR,GE12,1063.0,23633,2017-08-23
PR_G5-1_1_GE12_9_5,88,PR,GE12,1334.0,24967,2017-09-11
PR_G5-1_1_GE12_9_5,89,PR,GE12,1113.0,26080,2017-10-18
PR_G5-1_1_GE12_9_5,90,PR,GE12,1305.0,28690,2017-11-24
PR_G5-1_1_GE12_9_5,92,PR,GE12,1146.0,29836,2018-01-19
PR_G5-1_1_GE12_9_5,99,PR,GE12,1969.0,31805,2018-08-31
PR_G5-1_1_GE12_9_5,100,PR,GE12,2497.0,34302,2018-09-28
PR_G5-1_1_GE12_9_5,101,PR,GE12,2288.0,36590,2018-10-26
PR_G5-1_1_GE12_9_5,103,PR,GE12,2088.0,38678,2018-12-03
PR_G5-1_1_GE12_9_5,104,PR,GE12,1677.0,40355,2019-01-18
PR_G5-1_1_GE12_9_5,105,PR,GE12,1984.0,42339,2019-02-06
PR_G5-1_1_GE12_9_5,106,PR,GE12,1140.0,43479,2019-03-06
PR_G5-1_1_GE12_9_5,113,PR,GE12,2437.5,48354,2019-10-25
PR_G5-1_1_GE12_9_5,115,PR,GE12,2236.0,50590,2019-12-11
PR_G5-1_1_GE12_9_5,120,PR,GE12,2138.0,52728,2020-05-08
PR_G5-1_1_GE12_9_5,121,PR,GE12,2006.0,54734,2020-06-05
PR_G5-1_1_GE12_9_5,124,PR,GE12,1988.0,56722,2020-09-23
PR_G5-1_1_GE12_9_5,125,PR,GE12,2703.0,59425,2020-10-05
PR_G5-1_1_GE12_9_5,130,PR,GE12,2113.0,61538,2021-03-26
PR_G5-1_1_GE12_9_5,135,PR,GE12,3311.0,64849,2021-08-04
PR_G5-1_1_GE12_9_5,136,PR,GE12,2959.0,67808,2021-09-08
PR_G5-1_1_GE12_9_5,137,PR,GE12,3137.0,70945,2021-10-01
PR_G5-1_1_GE12_9_5,140,PR,GE12,2495.0,73440,2022-01-28
PR_G5-1_1_GE12_9_5,143,PR,GE12,2914.0,76354,2022-04-08
PR_G5-1_1_GE12_9_5,149,PR,GE12,2662.0,79016,2022-10-12
PR_G5-1_1_GE12_9_5,154,PR,GE12,2740.0,81756,2023-03-29
PR_G5-1_1_GE12_9_5,157,PR,GE12,2336.0,84092,2023-06-30
PR_G5-1_1_GE12_9_5,159,PR,GE12,2612.0,86704,2023-08-17
PR_G5-1_1_GE12_9_5,162,PR,GE12,2722.0,89426,2023-11-30
PR_G5-1_1_GE12_9_5,164,PR,GE12,3272.0,92698,2024-01-10
PR_G5-1_2_GE02_29_13,47,PR,GE02,645.0,1290,2014-04-30
PR_G5-1_2_GE02_29_13,48,PR,GE02,825.0,2115,2014-05-28
PR_G5-1_2_GE02_29_13,50,PR,GE02,614.0,2729,2014-07-04
PR_G5-1_2_GE02_29_13,56,PR,GE02,1270.0,3999,2015-01-26
PR_G5-1_2_GE02_29_13,57,PR,GE02,1178.0,5177,2015-02-04
PR_G5-1_2_GE02_29_13,58,PR,GE02,1095.0,6272,2015-03-13
PR_G5-1_2_GE02_29_13,59,PR,GE02,901.5,8075,2015-04-29
PR_G5-1_2_GE02_29_13,70,PR,GE02,1510.0,9585,2016-03-30
PR_G5-1_2_GE02_29_13,72,PR,GE02,699.0,10284,2016-05-16
PR_G5-1_2_GE02_29_13,73,PR,GE02,1040.0,11324,2016-06-13
PR_G5-1_2_GE02_29_13,74,PR,GE02,1121.0,13566,2016-07-29
PR_G5-1_2_GE02_29_13,76,PR,GE02,1110.0,14676,2016-09-23
PR_G5-1_2_GE02_29_13,85,PR,GE02,1111.0,15787,2017-06-12
PR_G5-1_2_GE02_29_13,86,PR,GE02,1150.0,16937,2017-07-10
PR_G5-1_2_GE02_29_13,87,PR,GE02,1412.0,18349,2017-08-16
PR_G5-1_2_GE02_29_13,88,PR,GE02,1560.0,19909,2017-09-04
PR_G5-1_2_GE02_29_13,89,PR,GE02,1990.5,23890,2017-10-30
PR_G5-1_2_GE02_29_13,90,PR,GE02,1861.0,25751,2017-11-27
PR_G5-1_2_GE02_29_13,99,PR,GE02,2025.0,27776,2018-08-15
PR_G5-1_2_GE02_29_13,100,PR,GE02,2140.0,29916,2018-09-03
PR_G5-1_2_GE02_29_13,101,PR,GE02,1789.0,31705,2018-10-10
PR_G5-1_2_GE02_29_13,102,PR,GE02,1333.0,33038,2018-11-07
PR_G5-1_2_GE02_29_13,104,PR,GE02,1361.0,35760,2019-01-30
PR_G5-1_2_GE02_29_13,111,PR,GE02,2910.0,38670,2019-08-23
PR_G5-1_2_GE02_29_13,112,PR,GE02,2546.0,43762,2019-09-30
PR_G5-1_2_GE02_29_13,118,PR,GE02,2840.0,46602,2020-03-25
PR_G5-1_2_GE02_29_13,122,PR,GE02,3057.0,49659,2020-07-28
PR_G5-1_2_GE02_29_13,131,PR,GE02,3411.0,53070,2021-04-09
PR_G5-1_2_GE02_29_13,132,PR,GE02,3396.0,56466,2021-05-03
PR_G5-1_2_GE02_29_13,141,PR,GE02,2282.0,58748,2022-02-23
PR_G5-1_2_GE02_29_13,145,PR,GE02,2603.0,61351,2022-06-20
PR_G5-1_2_GE02_29_13,148,PR,GE02,3060.0,64411,2022-09-21
PR_G5-1_2_GE02_29_13,149,PR,GE02,3516.0,67927,2022-10-03
PR_G5-1_2_GE02_29_13,150,PR,GE02,2561.0,70488,2022-11-07
PR_G5-1_2_GE02_29_13,151,PR,GE02,3772.0,74260,2022-12-12
PR_G5-1_2_GE02_29_13,152,PR,GE02,3723.0,77983,2023-01-30
PR_G5-1_2_GE02_29_13,164,PR,GE02,2343.0,80326,2024-01-30
PR_G5-1_2_GE02_29_14,47,PR,GE02,548.0,1096,2014-04-30
PR_G5-1_2_GE02_29_14,48,PR,GE02,900.0,1996,2014-05-28
PR_G5-1_2_GE02_29_14,50,PR,GE02,98.0,2094,2014-07-04
PR_G5-1_2_GE02_29_14,51,PR,GE02,611.0,3316,2014-08-29
PR_G5-1_2_GE02_29_14,57,PR,GE02,925.0,4241,2015-02-13
PR_G5-1_2_GE02_29_14,58,PR,GE02,533.0,4774,2015-03-04
PR_G5-1_2_GE02_29_14,59,PR,GE02,913.0,6600,2015-04-29
PR_G5-1_2_GE02_29_14,61,PR,GE02,851.0,7451,2015-06-05
PR_G5-1_2_GE02_29_14,62,PR,GE02,762.5,8976,2015-07-31
PR_G5-1_2_GE02_29_14,70,PR,GE02,1651.0,10627,2016-03-30
PR_G5-1_2_GE02_29_14,73,PR,GE02,1183.0,11810,2016-06-03
PR_G5-1_2_GE02_29_14,74,PR,GE02,1175.5,14161,2016-07-29
PR_G5-1_2_GE02_29_14,76,PR,GE02,916.0,15077,2016-09-05
PR_G5-1_2_GE02_29_14,77,PR,GE02,160.0,15237,2016-10-21
PR_G5-1_2_GE02_29_14,84,PR,GE02,1757.0,16994,2017-05-15
PR_G5-1_2_GE02_29_14,85,PR,GE02,1114.0,18108,2017-06-30
PR_G5-1_2_GE02_29_14,87,PR,GE02,1357.0,19465,2017-08-07
PR_G5-1_2_GE02_29_14,88,PR,GE02,1660.0,21125,2017-09-13
PR_G5-1_2_GE02_29_14,89,PR,GE02,1769.0,22894,2017-10-11
PR_G5-1_2_GE02_29_14,90,PR,GE02,2646.0,25540,2017-11-08
PR_G5-1_2_GE02_29_14,91,PR,GE02,2290.0,27830,2017-12-06
PR_G5-1_2_GE02_29_14,99,PR,GE02,2556.0,30386,2018-08-06
PR_G5-1_2_GE02_29_14,100,PR,GE02,2240.0,32626,2018-09-03
PR_G5-1_2_GE02_29_14,101,PR,GE02,2213.0,37052,2018-10-29
PR_G5-1_2_GE02_29_14,103,PR,GE02,2045.0,39097,2018-12-05
PR_G5-1_2_GE02_29_14,104,PR,GE02,993.0,40090,2019-01-11
PR_G5-1_2_GE02_29_14,112,PR,GE02,2201.5,44493,2019-09-02
PR_G5-1_2_GE02_29_14,113,PR,GE02,3298.0,47791,2019-10-28
PR_G5-1_2_GE02_29_14,114,PR,GE02,2480.0,50271,2019-11-25
PR_G5-1_2_GE02_29_14,116,PR,GE02,1801.0,52072,2020-01-29
PR_G5-1_2_GE02_29_14,117,PR,GE02,1271.0,53343,2020-02-26
PR_G5-1_2_GE02_29_14,119,PR,GE02,2415.0,55758,2020-04-03
PR_G5-1_2_GE02_29_14,125,PR,GE02,827.0,56585,2020-10-19
PR_G5-1_2_GE02_29_14,129,PR,GE02,2530.0,59115,2021-02-10
PR_G5-1_2_GE02_29_14,131,PR,GE02,2510.0,61625,2021-04-21
PR_G5-1_2_GE02_29_14,132,PR,GE02,2609.0,64234,2021-05-03
PR_G5-1_2_GE02_29_14,133,PR,GE02,3112.5,70459,2021-06-30
PR_G5-1_2_GE02_29_14,136,PR,GE02,3015.0,73474,2021-09-10
PR_G5-1_2_GE02_29_14,144,PR,GE02,2757.0,76231,2022-05-04
PR_G5-1_2_GE02_29_14,145,PR,GE02,3601.0,79832,2022-06-08
PR_G5-1_2_GE02_29_14,146,PR,GE02,2668.0,82500,2022-07-13
PR_G5-1_2_GE02_29_14,147,PR,GE02,1961.5,86423,2022-08-29
PR_G5-1_2_GE02_29_14,156,PR,GE02,2474.0,88897,2023-05-29
PR_G5-1_2_GE02_29_14,157,PR,GE02,2990.0,91887,2023-06-21
PR_G5-1_2_GE02_29_14,158,PR,GE02,3142.0,95029,2023-07-04
PR_G5-1_2_GE02_29_15,47,PR,GE02,550.0,1100,2014-04-30
PR_G5-1_2_GE02_29_15,49,PR,GE02,694.0,1794,2014-06-06
PR_G5-1_2_GE02_29_15,50,PR,GE02,502.0,2296,2014-07-14
PR_G5-1_2_GE02_29_15,51,PR,GE02,470.0,3236,2014-08-29
PR_G5-1_2_GE02_29_15,57,PR,GE02,627.0,3863,2015-02-04
PR_G5-1_2_GE02_29_15,58,PR,GE02,664.0,4527,2015-03-04
PR_G5-1_2_GE02_29_15,59,PR,GE02,750.0,6027,2015-04-29
PR_G5-1_2_GE02_29_15,61,PR,GE02,712.0,6739,2015-06-15
PR_G5-1_2_GE02_29_15,62,PR,GE02,717.5,8174,2015-07-31
PR_G5-1_2_GE02_29_15,63,PR,GE02,470.0,8644,2015-08-28
PR_G5-1_2_GE02_29_15,65,PR,GE02,670.0,9314,2015-10-05
