Site,TreeId,MAP,IdGenotype,Date,BunchMass,DryMesocarpOilContent,MesocarpsSampleWC,n_of_fruit,biomass_fresh_fruit,biomass_dry_fruit,stalk_dry_biomass,stalk_fresh_biomass
PR,PR_G5-1_5_GE09_69_9,47,GE09,2014-04-25,21.0,,,,,,,1.174
PR,PR_G5-1_5_GE12_70_20,47,GE12,2014-04-16,7.8,80.88,0.29025,,,,,0.928
PR,PR_G5-1_5_GE16_74_10,47,GE16,2014-04-25,17.8,81.14,0.27425,,,,,1.846
PR,PR_G5-1_5_GE16_74_11,47,GE16,2014-04-25,20.2,81.53,0.28975,,,,,1.674
PR,PR_G5-1_5_GE16_74_9,47,GE16,2014-04-16,19.6,78.88,0.291,,,,,1.968
PR,PR_G5-1_5_GE06_79_13,47,GE06,2014-04-16,4.0,77.83,0.326,,,,,0.71
PR,PR_G5-1_5_GE06_79_14,47,GE06,2014-04-25,14.0,81.83,0.2485,,,,,1.396
PR,PR_G5-1_5_GE06_79_15,47,GE06,2014-04-25,12.600000000000001,,,,,,,2.0
PR,PR_G5-1_5_GE02_79_23,47,GE02,2014-04-16,5.0,84.17,0.3025,,,,,1.5819999999999999
PR,PR_G5-1_5_GE02_79_24,47,GE02,2014-04-16,8.0,74.32,0.30825,,,,,1.246
PR,PR_G5-1_5_GE02_79_25,47,GE02,2014-04-25,15.8,81.54,0.25425,,,,,1.244
PR,PR_G5-1_5_GE03_79_3,47,GE03,2014-04-25,9.8,81.48,0.258,,,,,1.1440000000000001
PR,PR_G5-1_5_GE03_79_4,47,GE03,2014-04-25,4.4,79.52,0.28575,,,,,0.894
PR,PR_G5-1_5_GE03_79_5,47,GE03,2014-04-16,3.4,77.65,0.36225,,,,,1.118
PR,PR_G5-1_1_GE12_9_5,47,GE12,2014-04-28,10.399999999999999,82.17,0.291,693,4.720000000000001,1.8226208271051325,0.4977886959188395,1.688
PR,PR_G5-1_1_GE12_10_4,48,GE12,2014-05-16,14.8,,,,,,,
PR,PR_G5-1_1_GE12_10_5,48,GE12,2014-05-26,17.400000000000002,83.17,0.2795,713,4.752,1.3201304992585268,0.6557514439418046,1.5599999999999998
PR,PR_G5-1_2_GE16_13_3,48,GE16,2014-05-26,9.6,81.78,0.25125,,,,,1.3900000000000001
PR,PR_G5-1_1_GE06_14_14,48,GE06,2014-05-26,9.8,70.37,0.4525,349,2.008,0.49153128103276994,0.3581973675576632,0.992
PR,PR_G5-1_1_GE06_14_15,48,GE06,2014-05-26,6.199999999999999,79.9,0.284875,1182,3.722,0.9033058404746206,0.844745969814433,2.292
PR,PR_G5-1_1_GE02_14_19,48,GE02,2014-05-26,14.399999999999999,83.95,0.210125,1517,7.0360000000000005,1.0309786734398005,0.9808369848253493,2.71
PR,PR_G5-1_1_GE02_14_20,48,GE02,2014-05-26,7.2,82.28,0.31825,452,2.154,0.5417053571428567,0.6176739832355963,1.35
PR,PR_G5-1_1_GE02_14_21,48,GE02,2014-05-26,9.4,84.86,0.256,668,2.796,0.5006726190476181,0.4419392199372786,1.418
PR,PR_G5-1_1_GE16_14_24,48,GE16,2014-05-26,18.200000000000003,81.285,0.278,,,,,3.322
PR,PR_G5-1_1_GE16_14_25,48,GE16,2014-05-07,15.0,,,,,,,
PR,PR_G5-1_1_GE16_14_26,48,GE16,2014-05-07,5.4,82.04,0.27125,,,,,1.548
PR,PR_G5-1_1_GE06_15_15,48,GE06,2014-05-26,14.399999999999999,77.96000000000001,0.299625,1691,6.004,0.9971877429371969,1.0555185195107528,3.1340000000000003
PR,PR_G5-1_1_GE03_19_18,48,GE03,2014-05-26,7.6,81.66999999999999,0.2555,,,,,2.654
PR,PR_G5-1_1_GE03_19_20,48,GE03,2014-05-16,12.399999999999999,,,,,,,
PR,PR_G5-1_2_GE16_24_10,48,GE16,2014-05-28,13.0,83.3,0.25875,,,,,2.0380000000000003
PR,PR_G5-1_2_GE16_24_11,48,GE16,2014-05-28,16.0,81.93,0.27525,,,,,3.8899999999999997
PR,PR_G5-1_2_GE16_24_9,48,GE16,2014-05-09,6.6,81.65,0.24575,,,,,2.054
PR,PR_G5-1_2_GE09_28_25,48,GE09,2014-05-19,10.6,76.69,0.36925,853,1.264,0.41171002979145904,0.31637017525458644,0.8340000000000001
PR,PR_G5-1_2_GE09_28_26,48,GE09,2014-05-19,12.6,,,,,,,
PR,PR_G5-1_2_GE12_29_10,48,GE12,2014-05-28,9.8,82.08,0.26475,568,3.652,0.761124282982792,0.4318578018322267,1.234
PR,PR_G5-1_2_GE02_29_13,48,GE02,2014-05-28,10.6,83.82,0.24,825,2.206,0.5657513408093616,0.4132131593778732,1.188
PR,PR_G5-1_2_GE02_29_14,48,GE02,2014-05-28,13.8,81.73,0.272,900,3.112,0.5796862745098053,0.5738644108148897,1.592
PR,PR_G5-1_2_GE02_29_15,48,GE02,2014-05-19,10.4,,,,,,,
PR,PR_G5-1_2_GE03_29_18,48,GE03,2014-05-28,9.0,82.15,0.26125,,,,,1.234
PR,PR_G5-1_2_GE03_29_19,48,GE03,2014-05-28,9.0,73.72,0.4115,,,,,1.5699999999999998
PR,PR_G5-1_2_GE03_29_20,48,GE03,2014-05-28,11.8,79.575,0.2965,,,,,2.55
PR,PR_G5-1_2_GE09_29_25,48,GE09,2014-05-28,8.399999999999999,82.04,0.2845,1216,2.596,0.9334073359073373,0.4721015484745348,1.3960000000000001
PR,PR_G5-1_2_GE12_29_8,48,GE12,2014-05-19,11.0,,,,,,,
PR,PR_G5-1_2_GE12_29_9,48,GE12,2014-05-28,12.399999999999999,81.59,0.3195,572,3.474,0.6603609239653502,0.3826233449617962,1.2
PR,PR_G5-1_3_GE03_33_3,48,GE03,2014-05-28,1.4,80.33,0.273,,,,,0.712
PR,PR_G5-1_3_GE03_33_4,48,GE03,2014-05-19,6.4,,,,,,,
PR,PR_G5-1_3_GE03_33_5,48,GE03,2014-05-28,8.399999999999999,80.28,0.285,,,,,1.498
PR,PR_G5-1_2_GE06_34_10,48,GE06,2014-05-28,12.0,79.57,0.28625,809,4.326,1.707687964338782,1.2186921425078339,3.306
PR,PR_G5-1_2_GE06_34_11,48,GE06,2014-05-28,9.2,80.78,0.2675,574,3.128,0.7865202312138725,0.5060518221165513,1.372
PR,PR_G5-1_2_GE06_34_9,48,GE06,2014-05-28,8.4,73.7,0.3895,235,1.1680000000000001,0.39066017526777,0.3686534071507662,1.024
PR,PR_G5-1_3_GE16_39_18,48,GE16,2014-05-28,10.2,78.07,0.28825,,,,,1.052
PR,PR_G5-1_3_GE16_39_19,48,GE16,2014-05-28,16.0,80.6,0.282,,,,,1.3900000000000001
PR,PR_G5-1_3_GE16_39_20,48,GE16,2014-05-28,14.2,82.22,0.258,,,,,1.8339999999999999
PR,PR_G5-1_3_GE06_39_23,48,GE06,2014-05-19,20.4,79.45,0.30525,,,,,1.68
PR,PR_G5-1_3_GE06_39_24,48,GE06,2014-05-28,15.0,76.445,0.34787500000000005,,,,,3.198
PR,PR_G5-1_3_GE06_39_25,48,GE06,2014-05-28,14.8,78.99,0.28075,,,,,1.5579999999999998
PR,PR_G5-1_3_GE12_39_3,48,GE12,2014-05-19,14.0,,,,,,,
PR,PR_G5-1_3_GE12_39_4,48,GE12,2014-05-19,12.2,,,,,,,
PR,PR_G5-1_3_GE12_39_5,48,GE12,2014-05-28,16.2,82.41,0.28475,,,,,1.392
PR,PR_G5-1_1_GE09_3_10,48,GE09,2014-05-26,12.6,82.43,0.268,1161,4.97,0.7076094276094261,0.5776831124094159,1.746
PR,PR_G5-1_1_GE09_3_8,48,GE09,2014-05-26,12.2,81.88,0.26875,696,2.598,0.38044422604422506,0.39639421433924094,1.1580000000000001
PR,PR_G5-1_3_GE09_44_6,48,GE09,2014-05-30,27.6,81.905,0.278,,,,,4.186
PR,PR_G5-1_4_GE02_49_10,48,GE02,2014-05-21,12.599999999999998,82.96,0.24975,,,,,1.338
PR,PR_G5-1_3_GE02_49_4,48,GE02,2014-05-21,13.799999999999999,80.91,0.26575,,,,,0.886
PR,PR_G5-1_3_GE02_49_5,48,GE02,2014-05-12,9.4,83.07,0.26825,,,,,1.4300000000000002
PR,PR_G5-1_4_GE02_49_8,48,GE02,2014-05-21,8.2,71.93,0.4685,,,,,1.03
PR,PR_G5-1_4_GE02_49_9,48,GE02,2014-05-30,13.799999999999999,83.16499999999999,0.26387499999999997,,,,,2.742
PR,PR_G5-1_1_GE09_4_9,48,GE09,2014-05-07,2.6,,,,,,,
PR,PR_G5-1_3_GE02_50_4,48,GE02,2014-05-30,16.6,83.46,0.255625,,,,,2.758
PR,PR_G5-1_4_GE03_53_18,48,GE03,2014-05-21,11.8,78.48,0.345,,,,,1.352
PR,PR_G5-1_4_GE03_53_19,48,GE03,2014-05-30,19.0,79.77000000000001,0.34750000000000003,,,,,2.912
PR,PR_G5-1_4_GE03_53_20,48,GE03,2014-05-12,7.0,74.74,0.388,,,,,1.224
PR,PR_G5-1_4_GE09_54_4,48,GE09,2014-05-21,18.0,75.32,0.40437500000000004,,,,,3.0940000000000003
PR,PR_G5-1_4_GE09_54_5,48,GE09,2014-05-30,15.8,78.625,0.30662500000000004,,,,,3.0340000000000003
PR,PR_G5-1_4_GE09_54_6,48,GE09,2014-05-21,2.2,73.82,0.44175,,,,,0.276
PR,PR_G5-1_4_GE06_58_6,48,GE06,2014-05-30,12.799999999999999,75.82499999999999,0.30325,,,,,2.7940000000000005
PR,PR_G5-1_4_GE06_59_3,48,GE06,2014-05-30,16.200000000000003,79.35,0.296875,,,,,2.886
PR,PR_G5-1_4_GE06_59_5,48,GE06,2014-05-30,13.4,76.58000000000001,0.307875,,,,,2.7560000000000002
PR,PR_G5-1_4_GE12_64_10,48,GE12,2014-05-23,16.8,79.41,0.30475,,,,,1.068
PR,PR_G5-1_4_GE12_64_11,48,GE12,2014-05-23,5.6,80.98,0.31075,,,,,0.714
PR,PR_G5-1_4_GE16_64_4,48,GE16,2014-05-14,6.4,84.39,0.25525,,,,,1.764
PR,PR_G5-1_4_GE16_64_5,48,GE16,2014-05-23,27.8,80.63,0.288,,,,,2.042
PR,PR_G5-1_4_GE16_64_6,48,GE16,2014-05-23,16.400000000000002,79.67,0.27825,,,,,1.538
PR,PR_G5-1_4_GE12_64_9,48,GE12,2014-05-23,9.8,82.8,0.317,,,,,1.266
PR,PR_G5-1_5_GE09_69_10,48,GE09,2014-05-23,2.8,78.88,0.362,,,,,0.646
PR,PR_G5-1_5_GE12_69_19,48,GE12,2014-05-14,10.2,79.55,0.263,,,,,1.4140000000000001
PR,PR_G5-1_5_GE12_69_20,48,GE12,2014-05-23,16.0,80.99,0.33575,,,,,1.264
PR,PR_G5-1_5_GE09_69_8,48,GE09,2014-05-23,8.4,82.81,0.28125,,,,,1.1380000000000001
PR,PR_G5-1_5_GE09_69_9,48,GE09,2014-05-23,8.0,81.01,0.2735,,,,,1.0779999999999998
PR,PR_G5-1_5_GE12_70_20,48,GE12,2014-05-23,8.8,81.54,0.28525,,,,,0.9159999999999999
PR,PR_G5-1_5_GE16_74_10,48,GE16,2014-05-23,20.6,82.18,0.2635,,,,,1.916
PR,PR_G5-1_5_GE16_74_11,48,GE16,2014-05-23,13.0,78.18,0.35725,,,,,1.74
PR,PR_G5-1_5_GE16_74_9,48,GE16,2014-05-23,14.4,80.45,0.2765,,,,,1.964
PR,PR_G5-1_5_GE06_79_13,48,GE06,2014-05-14,7.8,77.16,0.311,,,,,0.714
PR,PR_G5-1_5_GE06_79_14,48,GE06,2014-05-14,8.600000000000001,81.16,0.294,,,,,1.266
PR,PR_G5-1_5_GE06_79_15,48,GE06,2014-05-23,11.2,76.96,0.304,,,,,1.666
PR,PR_G5-1_5_GE02_79_23,48,GE02,2014-05-23,13.6,83.15,0.254,,,,,1.374
PR,PR_G5-1_5_GE02_79_24,48,GE02,2014-05-23,18.2,72.96,0.475,,,,,1.3199999999999998
PR,PR_G5-1_5_GE02_79_25,48,GE02,2014-05-23,8.8,82.06,0.24075,,,,,1.7000000000000002
PR,PR_G5-1_5_GE03_79_3,48,GE03,2014-05-05,4.0,80.97,0.27175,,,,,1.212
PR,PR_G5-1_5_GE03_79_4,48,GE03,2014-05-14,7.4,78.03,0.32275,,,,,0.8360000000000001
PR,PR_G5-1_5_GE03_79_5,48,GE03,2014-05-23,7.2,79.67,0.33425,,,,,1.016
PR,PR_G5-1_1_GE12_9_5,48,GE12,2014-05-26,8.8,83.4,0.27525,564,3.076,0.4915026711996112,0.35029395216425463,1.068
PR,PR_G5-1_1_GE12_10_4,49,GE12,2014-06-13,19.4,81.56,0.31575,722,4.162,0.7593678963110679,0.568699864927543,1.73
PR,PR_G5-1_1_GE12_10_5,49,GE12,2014-06-13,13.0,,,,,,,
PR,PR_G5-1_2_GE16_13_3,49,GE16,2014-06-23,13.6,,,,,,,
PR,PR_G5-1_1_GE06_14_14,49,GE06,2014-06-13,8.399999999999999,,,,,,,
PR,PR_G5-1_1_GE06_14_15,49,GE06,2014-06-23,9.2,,,,,,,
PR,PR_G5-1_1_GE02_14_19,49,GE02,2014-06-13,13.999999999999998,,,,,,,
PR,PR_G5-1_1_GE02_14_20,49,GE02,2014-06-23,11.799999999999999,,,,,,,
PR,PR_G5-1_1_GE02_14_21,49,GE02,2014-06-23,15.6,,,,,,,
PR,PR_G5-1_1_GE16_14_24,49,GE16,2014-06-23,18.4,,,,,,,
PR,PR_G5-1_1_GE16_14_25,49,GE16,2014-06-13,25.0,80.77,0.28975,,,,,2.046
PR,PR_G5-1_1_GE16_14_26,49,GE16,2014-06-13,25.2,82.8,0.25825,,,,,1.316
PR,PR_G5-1_1_GE06_15_15,49,GE06,2014-06-13,11.600000000000001,,,,,,,
PR,PR_G5-1_1_GE03_19_18,49,GE03,2014-06-23,4.6,,,,,,,
PR,PR_G5-1_1_GE03_19_19,49,GE03,2014-06-23,16.799999999999997,81.75,0.26825,,,,,1.374
PR,PR_G5-1_1_GE03_19_20,49,GE03,2014-06-23,18.0,81.06,0.2585,,,,,2.18
PR,PR_G5-1_2_GE16_24_10,49,GE16,2014-06-16,11.6,,,,,,,
PR,PR_G5-1_2_GE16_24_11,49,GE16,2014-06-06,5.0,,,,,,,
PR,PR_G5-1_2_GE16_24_9,49,GE16,2014-06-25,20.4,81.05,0.249,,,,,1.956
PR,PR_G5-1_2_GE09_28_25,49,GE09,2014-06-25,5.4,,,,,,,
PR,PR_G5-1_2_GE09_28_26,49,GE09,2014-06-16,22.2,82.27,0.2465,913,4.914,1.0524779375309856,0.7219560307820758,1.948
PR,PR_G5-1_2_GE12_29_10,49,GE12,2014-06-16,7.199999999999999,,,,,,,
PR,PR_G5-1_2_GE02_29_13,49,GE02,2014-06-25,6.0,,,,,,,
PR,PR_G5-1_2_GE02_29_14,49,GE02,2014-06-16,5.0,,,,,,,
PR,PR_G5-1_2_GE02_29_15,49,GE02,2014-06-25,9.2,81.57,0.25175,694,2.612,0.43278752436647183,0.3296026340850636,0.99
PR,PR_G5-1_2_GE03_29_18,49,GE03,2014-06-25,10.0,,,,,,,
PR,PR_G5-1_2_GE03_29_19,49,GE03,2014-06-25,9.6,,,,,,,
PR,PR_G5-1_2_GE03_29_20,49,GE03,2014-06-16,9.0,,,,,,,
PR,PR_G5-1_2_GE09_29_25,49,GE09,2014-06-16,7.8,,,,,,,
PR,PR_G5-1_2_GE12_29_8,49,GE12,2014-06-16,9.8,78.32,0.2625,606,3.35,1.0909221902017299,0.417374209851885,1.296
PR,PR_G5-1_3_GE03_33_3,49,GE03,2014-06-25,1.2,,,,,,,
PR,PR_G5-1_3_GE03_33_4,49,GE03,2014-06-25,18.8,81.04,0.25325,,,,,1.77
PR,PR_G5-1_3_GE03_33_5,49,GE03,2014-06-06,4.4,,,,,,,
PR,PR_G5-1_2_GE06_34_10,49,GE06,2014-06-25,10.8,,,,,,,
PR,PR_G5-1_2_GE06_34_11,49,GE06,2014-06-25,8.8,,,,,,,
PR,PR_G5-1_2_GE06_34_9,49,GE06,2014-06-16,2.6,,,,,,,
PR,PR_G5-1_3_GE16_39_18,49,GE16,2014-06-25,10.200000000000001,,,,,,,
PR,PR_G5-1_3_GE16_39_19,49,GE16,2014-06-25,10.6,,,,,,,
PR,PR_G5-1_3_GE16_39_20,49,GE16,2014-06-16,15.0,,,,,,,
PR,PR_G5-1_3_GE06_39_23,49,GE06,2014-06-25,14.600000000000001,81.56,0.30225,,,,,1.99
PR,PR_G5-1_3_GE06_39_24,49,GE06,2014-06-25,12.399999999999999,,,,,,,
PR,PR_G5-1_3_GE06_39_25,49,GE06,2014-06-16,5.0,,,,,,,
PR,PR_G5-1_3_GE12_39_3,49,GE12,2014-06-16,9.2,82.17,0.2825,,,,,1.362
PR,PR_G5-1_3_GE12_39_4,49,GE12,2014-06-06,10.2,75.86,0.275,,,,,1.908
PR,PR_G5-1_3_GE12_39_5,49,GE12,2014-06-25,9.0,,,,,,,
PR,PR_G5-1_1_GE09_3_10,49,GE09,2014-06-23,21.6,,,,,,,
PR,PR_G5-1_1_GE09_3_8,49,GE09,2014-06-23,10.8,,,,,,,
PR,PR_G5-1_3_GE09_44_6,49,GE09,2014-06-27,12.4,,,,,,,
PR,PR_G5-1_4_GE02_49_10,49,GE02,2014-06-27,14.8,83.79,0.24525,,,,,1.4420000000000002
PR,PR_G5-1_3_GE02_49_4,49,GE02,2014-06-18,3.6,77.47,0.377,,,,,1.08
PR,PR_G5-1_3_GE02_49_5,49,GE02,2014-06-09,6.800000000000001,84.8,0.248,,,,,1.168
PR,PR_G5-1_4_GE02_49_8,49,GE02,2014-06-27,13.2,73.94,0.45,,,,,1.228
PR,PR_G5-1_4_GE02_49_9,49,GE02,2014-06-27,15.0,,,,,,,
PR,PR_G5-1_1_GE09_4_9,49,GE09,2014-06-13,8.8,76.42,0.3075,432,0.76,0.2376892430278886,0.5274337500774934,1.3920000000000001
PR,PR_G5-1_3_GE02_50_4,49,GE02,2014-06-18,10.8,,,,,,,
PR,PR_G5-1_4_GE03_53_18,49,GE03,2014-06-27,8.2,82.21,0.29675,,,,,1.3900000000000001
PR,PR_G5-1_4_GE03_53_19,49,GE03,2014-06-18,11.0,,,,,,,
PR,PR_G5-1_4_GE03_53_20,49,GE03,2014-06-27,10.8,78.32,0.30975,,,,,1.112
PR,PR_G5-1_4_GE09_54_4,49,GE09,2014-06-27,10.0,,,,,,,
PR,PR_G5-1_4_GE09_54_5,49,GE09,2014-06-18,4.0,,,,,,,
PR,PR_G5-1_4_GE09_54_6,49,GE09,2014-06-27,4.0,74.42,0.41525,,,,,0.308
PR,PR_G5-1_4_GE06_58_6,49,GE06,2014-06-27,9.2,,,,,,,
PR,PR_G5-1_4_GE06_59_3,49,GE06,2014-06-27,11.0,,,,,,,
PR,PR_G5-1_4_GE06_59_5,49,GE06,2014-06-18,4.4,,,,,,,
PR,PR_G5-1_4_GE12_64_10,49,GE12,2014-06-11,8.2,80.24,0.30275,,,,,1.242
PR,PR_G5-1_4_GE12_64_11,49,GE12,2014-06-02,1.8,82.54,0.32225,,,,,0.634
PR,PR_G5-1_4_GE16_64_4,49,GE16,2014-06-30,15.0,82.95,0.25725,,,,,1.47
PR,PR_G5-1_4_GE16_64_5,49,GE16,2014-06-20,13.2,81.32,0.2735,,,,,1.98
PR,PR_G5-1_4_GE16_64_6,49,GE16,2014-06-30,18.0,80.44,0.275,,,,,1.6560000000000001
PR,PR_G5-1_4_GE12_64_9,49,GE12,2014-06-30,12.8,82.94,0.30575,,,,,1.1280000000000001
PR,PR_G5-1_5_GE09_69_10,49,GE09,2014-06-30,9.0,70.52,0.48225,,,,,0.778
PR,PR_G5-1_5_GE12_69_19,49,GE12,2014-06-30,7.4,82.7,0.2665,,,,,1.5879999999999999
PR,PR_G5-1_5_GE12_69_20,49,GE12,2014-06-30,15.8,83.78,0.31075,,,,,1.4060000000000001
PR,PR_G5-1_5_GE09_69_8,49,GE09,2014-06-30,14.6,82.72,0.283,,,,,1.338
PR,PR_G5-1_5_GE09_69_9,49,GE09,2014-06-20,12.0,83.16,0.2485,,,,,1.148
PR,PR_G5-1_5_GE12_70_20,49,GE12,2014-06-30,16.400000000000002,84.01,0.27075,,,,,1.042
PR,PR_G5-1_5_GE16_74_10,49,GE16,2014-06-30,12.0,82.68,0.245,,,,,1.67
PR,PR_G5-1_5_GE16_74_11,49,GE16,2014-06-20,18.200000000000003,82.46,0.284,,,,,1.712
PR,PR_G5-1_5_GE16_74_9,49,GE16,2014-06-30,19.8,81.92,0.27575,,,,,2.38
PR,PR_G5-1_5_GE06_79_13,49,GE06,2014-06-30,5.199999999999999,70.85,0.457,,,,,0.984
PR,PR_G5-1_5_GE06_79_14,49,GE06,2014-06-11,12.0,79.84,0.2715,,,,,1.3980000000000001
PR,PR_G5-1_5_GE06_79_15,49,GE06,2014-06-30,22.2,80.3,0.32625,,,,,2.138
PR,PR_G5-1_5_GE02_79_23,49,GE02,2014-06-30,14.6,80.54,0.329,,,,,1.674
PR,PR_G5-1_5_GE02_79_24,49,GE02,2014-06-30,16.0,75.62,0.4285,,,,,1.77
PR,PR_G5-1_5_GE02_79_25,49,GE02,2014-06-30,18.8,82.28,0.26375,,,,,1.286
PR,PR_G5-1_5_GE03_79_3,49,GE03,2014-06-20,13.2,81.92,0.27175,,,,,1.256
PR,PR_G5-1_5_GE03_79_4,49,GE03,2014-06-30,14.6,79.49,0.26325,,,,,1.034
PR,PR_G5-1_5_GE03_79_5,49,GE03,2014-06-30,15.6,81.51,0.30075,,,,,1.4140000000000001
PR,PR_G5-1_1_GE12_9_5,49,GE12,2014-06-13,15.8,,,,,,,
PR,PR_G5-1_1_GE12_10_4,50,GE12,2014-07-11,11.8,82.76,0.29725,805,4.853999999999999,1.2409980295566507,0.630952999329252,1.952
PR,PR_G5-1_1_GE12_10_5,50,GE12,2014-07-21,9.399999999999999,82.76,0.288,543,3.25,0.9761038330907336,0.4304392390497797,1.4140000000000001
PR,PR_G5-1_2_GE16_13_3,50,GE16,2014-07-21,10.4,80.24,0.26425,,,,,1.5059999999999998
PR,PR_G5-1_1_GE06_14_14,50,GE06,2014-07-21,8.8,62.15,0.55875,393,2.8619999999999997,0.44627796610169357,0.4143112983162019,1.284
PR,PR_G5-1_1_GE06_14_15,50,GE06,2014-07-21,9.2,81.57,0.27,680,3.048,0.424611787627862,0.5078089878313996,1.436
PR,PR_G5-1_1_GE02_14_19,50,GE02,2014-07-21,8.4,85.68,0.221,609,3.096,0.520607142857143,0.3610985248706863,1.074
PR,PR_G5-1_1_GE02_14_20,50,GE02,2014-07-30,11.600000000000001,83.305,0.26725,1129,5.568,0.9435826263342395,0.9071490917318747,2.7
PR,PR_G5-1_1_GE02_14_21,50,GE02,2014-07-30,14.2,85.595,0.22012500000000002,1286,6.416,0.8864830062853313,0.8779934763780852,2.996
PR,PR_G5-1_1_GE16_14_24,50,GE16,2014-07-30,20.4,82.13499999999999,0.28112499999999996,,,,,3.774
PR,PR_G5-1_1_GE16_14_25,50,GE16,2014-07-21,25.4,81.39,0.292,,,,,2.236
PR,PR_G5-1_1_GE16_14_26,50,GE16,2014-07-30,28.6,83.15,0.28500000000000003,,,,,3.5679999999999996
PR,PR_G5-1_1_GE06_15_15,50,GE06,2014-07-30,16.2,80.03999999999999,0.318,1822,11.702000000000002,1.7549438631812553,1.434547905743925,4.002
PR,PR_G5-1_1_GE03_19_18,50,GE03,2014-07-21,8.4,81.12,0.25,,,,,1.6260000000000001
PR,PR_G5-1_1_GE03_19_19,50,GE03,2014-07-30,13.6,81.445,0.27549999999999997,,,,,2.726
PR,PR_G5-1_1_GE03_19_20,50,GE03,2014-07-30,19.2,78.91499999999999,0.286625,,,,,4.756
PR,PR_G5-1_2_GE16_24_10,50,GE16,2014-07-14,11.600000000000001,80.63,0.26825,,,,,1.968
PR,PR_G5-1_2_GE16_24_11,50,GE16,2014-07-23,9.8,78.8,0.285,,,,,1.51
PR,PR_G5-1_2_GE16_24_9,50,GE16,2014-07-23,13.6,80.75,0.23975,,,,,1.892
PR,PR_G5-1_2_GE09_28_25,50,GE09,2014-07-14,2.0,72.8,0.463,477,0.8600000000000001,0.20433531746031713,0.3539573187279502,1.04
PR,PR_G5-1_2_GE09_28_26,50,GE09,2014-07-23,12.600000000000001,83.19,0.25725,892,4.076,0.8068937409024743,0.792522907876452,2.18
PR,PR_G5-1_2_GE12_29_10,50,GE12,2014-07-23,7.4,80.48,0.28875,423,3.2319999999999998,1.0768047105004903,0.3686518287145204,1.1219999999999999
PR,PR_G5-1_2_GE02_29_13,50,GE02,2014-07-23,10.4,81.98,0.28225,614,2.244,0.5442703777335984,0.3595951398908508,1.164
PR,PR_G5-1_2_GE02_29_14,50,GE02,2014-07-14,8.399999999999999,78.98,0.23525,98,3.03,0.5267940813810122,0.42874443538786716,1.31
PR,PR_G5-1_2_GE02_29_15,50,GE02,2014-07-23,7.2,82.76,0.333,502,2.186,0.36541765873015797,0.30949783817324383,0.924
PR,PR_G5-1_2_GE03_29_18,50,GE03,2014-07-23,10.4,81.68,0.24725,,,,,1.458
PR,PR_G5-1_2_GE03_29_19,50,GE03,2014-07-23,10.4,77.81,0.22225,,,,,1.6880000000000002
PR,PR_G5-1_2_GE03_29_20,50,GE03,2014-07-23,13.799999999999999,81.83,0.26325,,,,,1.42
PR,PR_G5-1_2_GE09_29_25,50,GE09,2014-07-23,13.000000000000002,76.97,0.29,836,2.924,0.5579716935090283,0.4572632513398317,1.4540000000000002
PR,PR_G5-1_2_GE12_29_8,50,GE12,2014-07-04,5.0,80.35,0.30575,560,3.508,0.4790737258782782,0.37515785027088083,1.3559999999999999
PR,PR_G5-1_2_GE12_29_9,50,GE12,2014-07-04,2.4,76.4,0.3185,264,1.6640000000000001,0.730772661173049,0.1911489454898863,0.62
PR,PR_G5-1_3_GE03_33_3,50,GE03,2014-07-23,1.6,79.1,0.34175,,,,,0.988
PR,PR_G5-1_3_GE03_33_4,50,GE03,2014-07-23,12.8,81.18,0.2665,,,,,1.948
PR,PR_G5-1_3_GE03_33_5,50,GE03,2014-07-14,8.600000000000001,79.97,0.3035,,,,,1.278
PR,PR_G5-1_2_GE06_34_10,50,GE06,2014-07-23,11.8,79.63,0.29825,950,4.454,1.8071379980563667,0.599968235019334,1.744
PR,PR_G5-1_2_GE06_34_11,50,GE06,2014-07-23,10.4,79.13,0.2895,587,3.448,0.5354975657254145,0.5702766084498819,1.61
PR,PR_G5-1_2_GE06_34_9,50,GE06,2014-07-14,8.2,77.17,0.27575,349,1.4240000000000002,0.5138721730580139,0.2895583456040134,0.8799999999999999
PR,PR_G5-1_3_GE16_39_18,50,GE16,2014-07-23,5.6,77.64,0.311,,,,,0.84
PR,PR_G5-1_3_GE16_39_19,50,GE16,2014-07-23,10.2,79.11,0.284,,,,,1.452
PR,PR_G5-1_3_GE16_39_20,50,GE16,2014-07-23,24.6,80.84,0.2615,,,,,2.1180000000000003
PR,PR_G5-1_3_GE06_39_23,50,GE06,2014-07-23,13.4,79.69,0.32075,,,,,1.916
PR,PR_G5-1_3_GE06_39_24,50,GE06,2014-07-23,13.0,78.23,0.334,,,,,2.0020000000000002
PR,PR_G5-1_3_GE06_39_25,50,GE06,2014-07-14,11.0,78.5,0.3,,,,,1.56
PR,PR_G5-1_3_GE12_39_3,50,GE12,2014-07-23,10.0,80.4,0.30475,,,,,1.484
PR,PR_G5-1_3_GE12_39_4,50,GE12,2014-07-23,14.799999999999999,79.43,0.3085,,,,,1.548
PR,PR_G5-1_3_GE12_39_5,50,GE12,2014-07-04,5.8,78.31,0.3085,,,,,1.552
PR,PR_G5-1_1_GE09_3_10,50,GE09,2014-07-30,20.2,79.03999999999999,0.25725,1641,9.044,1.612755492536226,1.332009124127374,3.914
